0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,8,1,1,1,21,14,14,14,21,14,14,14,21,14,14,14,21,1,5,8,5,5,5,5,5,0,0,0
0,1,1,1,1,1,1,0,14,14,14,0,14,14,14,0,14,14,14,0,1,1,1,1,1,1,1,8,22,1,0
0,1,1,1,1,8,1,22,14,14,14,0,14,14,14,22,14,14,14,22,1,1,1,1,8,1,8,1,0,1,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,15,16,16,16,16,16,16,16,16,16,15,1,1,0,1,1,5,8,5,18,8,5,0,1,0
0,1,1,1,1,1,12,16,16,19,16,16,16,16,16,16,0,1,1,0,1,14,14,14,14,14,14,5,0,1,0
0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,0,1,1,0,1,14,14,14,14,14,14,1,0,1,0
2,1,5,5,8,5,0,16,16,16,16,16,16,16,16,16,0,1,1,0,1,14,14,14,14,14,14,8,22,1,0
0,1,1,1,1,1,0,16,16,16,16,16,16,16,16,16,0,1,1,21,1,14,14,14,14,14,14,1,0,0,0
0,8,8,1,1,1,0,16,16,16,16,19,16,16,16,16,0,1,1,0,1,1,1,1,1,5,5,5,0,0,0
0,22,0,5,1,8,0,16,16,16,16,16,16,16,16,16,0,21,0,0,5,1,5,0,21,0,0,0,0,0,0
0,1,0,5,1,1,0,16,16,16,16,16,16,16,16,16,0,1,0,0,8,8,5,0,1,5,8,5,5,1,0
0,1,0,5,1,1,0,16,16,11,6,6,6,11,16,16,0,1,0,0,0,0,0,0,1,14,14,14,14,1,2
0,1,0,5,1,1,0,16,16,16,6,6,6,16,16,16,0,1,0,0,0,0,0,0,1,14,14,14,14,1,0
0,1,0,5,1,8,0,16,16,16,16,11,16,16,16,16,0,1,1,1,1,1,1,21,1,5,5,8,5,8,0
0,1,0,5,1,1,0,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,21,0,0,0,0,22,0
0,1,0,5,1,1,0,16,16,16,16,16,16,16,16,16,0,5,8,5,8,5,5,1,1,1,5,8,0,1,0
0,1,0,5,1,8,0,16,16,16,16,16,16,16,16,16,0,1,14,14,14,14,14,14,14,14,14,8,0,1,0
0,1,0,5,1,1,0,16,16,16,16,16,16,16,16,16,0,1,14,14,14,14,14,14,14,14,14,5,0,1,0
0,1,0,5,1,1,0,16,16,16,16,16,16,16,16,16,0,1,14,14,14,14,14,14,14,14,14,1,0,1,0
0,1,0,18,1,1,0,16,16,16,16,16,16,16,16,16,0,5,8,5,5,8,5,8,1,8,1,1,0,1,0
0,1,0,0,0,21,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0
0,1,0,0,0,1,21,1,1,5,5,5,0,1,1,1,21,1,1,1,21,1,0,5,8,5,1,1,0,1,0
0,22,0,0,0,0,0,1,14,14,14,1,22,1,7,1,0,1,7,1,0,1,21,1,14,14,14,1,0,1,0
0,6,6,6,6,23,0,1,14,14,14,1,0,1,7,1,0,1,7,1,0,0,0,1,14,14,14,1,0,1,0
0,6,6,6,6,6,0,5,14,14,14,5,0,1,7,1,0,1,7,1,0,0,0,1,14,14,14,5,0,1,0
0,6,23,6,6,23,0,5,14,14,14,5,0,1,7,1,0,1,7,1,0,1,21,1,14,14,14,5,0,1,0
0,0,0,0,0,0,0,5,14,14,14,5,0,1,7,1,0,1,7,1,0,1,0,18,1,1,1,8,0,1,0
0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,21,1,1,1,0,1,0,5,8,5,5,5,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,21,1,1,1,8,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,14,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,14,8,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,14,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,22,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
