0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,5,1,1,1,0,5,5,5,5,1,22,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,5,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5,1,1,1,1,5,1,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5,1,1,14,14,5,14,14,1,1,5,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5,1,1,14,14,5,14,14,1,1,5,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5,1,1,14,14,5,14,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5,1,1,14,14,5,14,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5,1,1,14,14,5,14,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5,1,1,14,14,14,14,14,1,0,1,1,1,1,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,14,14,14,14,14,1,0,1,0,0,0,21,0,0,0,0,0,1,0
0,0,0,5,5,1,1,1,21,1,5,5,5,5,1,1,0,1,0,0,0,1,1,5,5,5,0,1,0
0,0,0,5,14,14,14,1,0,0,0,0,0,0,0,21,0,21,0,0,0,1,1,1,1,5,0,1,0
0,0,0,5,14,14,14,1,1,1,21,1,1,1,0,1,1,1,0,5,5,1,1,1,1,5,0,22,0
0,0,0,5,14,14,14,1,1,1,0,0,0,21,0,1,1,1,0,5,1,1,1,1,1,1,1,1,0
0,0,0,5,5,1,1,1,1,1,1,5,0,1,1,1,1,1,21,1,14,14,14,14,14,14,14,1,0
0,0,0,0,0,1,14,14,14,14,14,5,0,1,1,1,1,1,0,1,14,14,14,14,14,14,14,1,0
0,5,5,5,0,1,14,14,14,14,14,5,0,1,1,1,1,5,0,1,14,14,14,14,14,14,14,1,2
0,5,1,1,0,1,14,14,14,14,14,5,0,1,1,1,1,5,0,1,14,14,14,14,14,14,14,1,0
0,5,1,1,21,1,1,1,1,1,1,1,21,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,0
0,5,1,1,0,0,0,5,1,1,1,1,0,0,0,1,1,5,0,0,0,21,0,21,0,0,0,0,0
0,1,1,1,1,1,0,5,5,1,5,5,0,0,0,1,5,5,0,5,5,1,0,1,0,0,0,0,0
2,1,14,14,14,1,0,0,0,21,0,0,0,0,0,21,0,0,0,5,1,1,0,1,0,0,0,0,0
0,1,14,14,14,1,0,5,1,1,1,1,1,1,1,1,1,5,5,1,1,1,0,1,0,0,0,0,0
0,5,14,14,14,1,0,5,14,14,14,14,14,5,0,1,1,1,14,14,14,1,0,1,0,0,0,0,0
0,5,14,14,14,1,0,5,14,14,14,14,14,5,0,1,1,1,14,14,14,1,0,1,0,0,0,0,0
0,5,14,14,14,1,0,5,14,14,14,14,14,5,0,0,0,1,14,14,14,1,0,1,0,0,0,0,0
0,5,1,1,1,1,0,5,14,14,14,14,14,5,5,5,0,1,1,1,1,1,0,1,0,0,0,0,0
0,0,0,21,0,0,0,1,14,14,14,14,14,1,1,5,0,0,0,21,0,0,0,1,0,0,0,0,0
0,5,1,1,5,5,0,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,0,0,0,0,0
0,5,1,1,1,5,0,21,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,5,5,1,1,1,1,1,0,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,1,1,1,1,1,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,5,5,1,1,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
