18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,2,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,0,0,0,1,1,1,1,1,1,1,0,0,0,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,0,0,16,1,1,1,16,1,1,1,16,1,1,1,16,0,0,18,18,18,18,18,18,18
18,18,18,18,18,18,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,18,18,18,18,18,18
18,18,18,18,18,0,1,16,1,1,1,16,1,1,1,16,1,1,1,16,1,1,1,16,1,0,18,18,18,18,18
18,18,18,18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18,18,18,18
18,18,18,0,1,16,1,1,1,16,1,1,1,16,1,1,1,16,1,1,1,16,1,1,1,16,1,0,18,18,18
18,18,0,0,1,1,1,1,1,1,1,1,1,15,15,15,15,15,1,1,1,1,1,1,1,1,1,0,0,18,18
18,18,0,16,1,1,1,16,1,1,1,15,15,1,1,1,1,1,15,15,1,1,1,16,1,1,1,16,0,18,18
18,0,1,1,1,1,1,1,1,1,15,1,1,1,8,1,1,1,1,1,15,1,1,1,1,1,1,1,1,0,18
18,0,1,1,1,16,1,1,1,15,1,1,1,1,8,1,8,1,1,1,1,15,1,1,1,16,1,1,1,0,18
18,0,1,1,1,1,1,1,15,1,1,1,8,1,8,1,1,8,1,8,1,1,15,1,1,1,1,1,1,0,18
0,1,1,16,1,1,1,1,15,1,1,1,8,8,8,1,1,8,8,1,1,1,15,16,1,1,1,16,1,1,0
0,1,1,1,1,1,1,15,1,1,1,1,1,1,1,8,1,1,1,1,8,1,1,15,1,1,1,1,1,1,0
0,16,1,1,1,16,1,15,1,1,8,8,1,8,1,1,1,1,8,1,1,1,1,15,1,16,1,1,1,16,0
2,1,1,1,1,1,1,15,1,1,1,1,1,1,1,11,1,1,1,1,8,1,1,15,1,1,1,1,1,1,2
0,1,1,16,1,1,1,15,1,1,1,8,1,1,1,1,1,1,8,1,1,1,1,15,1,1,1,16,1,1,0
0,1,1,1,1,1,1,15,1,1,1,1,8,1,1,1,8,1,1,1,1,1,1,15,1,1,1,1,1,1,0
0,16,1,1,1,16,1,1,15,1,1,1,1,8,1,1,1,1,8,8,1,1,15,1,1,16,1,1,1,16,0
18,0,1,1,1,1,1,1,15,1,1,1,8,1,1,8,1,1,8,1,1,1,15,1,1,1,1,1,1,0,18
18,0,1,16,1,1,1,16,1,15,1,1,1,1,1,1,8,1,1,1,1,15,1,16,1,1,1,16,1,0,18
18,0,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,0,18
18,18,0,1,1,16,1,1,1,16,1,15,15,1,1,1,1,1,15,15,1,16,1,1,1,16,1,1,0,18,18
18,18,0,0,1,1,1,1,1,1,1,1,1,15,15,12,15,15,1,1,1,1,1,1,1,1,1,0,0,18,18
18,18,18,0,1,1,1,16,1,1,1,16,1,1,1,1,1,1,1,16,1,1,1,16,1,1,1,0,18,18,18
18,18,18,18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18,18,18,18
18,18,18,18,18,0,1,1,1,16,1,1,1,16,1,1,1,16,1,1,1,16,1,1,1,0,18,18,18,18,18
18,18,18,18,18,18,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,18,18,18,18,18,18
18,18,18,18,18,18,18,0,0,1,1,16,1,1,1,16,1,1,1,16,1,1,0,0,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,0,0,0,1,1,1,1,1,1,1,0,0,0,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,2,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18
