0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,22,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
0,1,21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
0,1,22,1,1,1,0,1,1,1,1,1,1,1,1,1,21,1,1,1,1,1,1,14,1,1,1,14,1,14,1,1,1,14,1,1,0,1,1,1,22,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,22,0,0,0,1,14,1,14,1,1,1,14,1,1,1,14,1,14,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,16,0,0,0
0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,21,1,0,0,0,1,1,14,14,14,14,14,14,14,14,14,14,14,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,16,16,22,1,0
0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,14,1,14,1,1,1,14,1,1,1,14,1,14,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,16,16,16,0,1,0
0,1,21,1,1,1,0,1,1,1,1,1,1,1,1,1,22,1,1,1,0,1,1,14,1,1,1,14,1,14,1,1,1,14,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,16,16,16,0,1,0
0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,16,16,16,0,1,0
0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,21,1,1,1,1,1,1,1,1,1,0,16,16,11,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,22,0,0,0,0,0,1,0,0,0,0,0,1,0
