0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,15,1,1,1,16,1,1,1,16,1,1,1,16,1,16,1,1,1,16,1,1,1,16,1,1,1,15,10,0
0,15,15,1,1,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,1,1,15,15,0
0,1,1,1,1,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,1,1,1,1,0
0,1,1,1,1,1,1,1,16,1,1,1,16,1,1,1,1,1,16,1,1,1,16,1,1,1,1,1,1,1,0
0,16,16,16,16,0,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,0,16,16,16,16,0
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
0,1,1,1,1,15,1,1,1,1,1,14,14,14,14,14,14,14,14,14,1,1,1,1,1,15,1,1,1,1,0
0,16,16,16,16,0,1,1,1,14,14,1,1,1,1,1,1,1,1,1,14,14,1,1,1,0,16,16,16,16,0
0,1,1,1,1,15,1,1,14,1,1,1,1,1,9,1,1,1,8,1,1,1,14,1,1,15,1,1,1,1,0
0,1,1,1,1,0,1,1,14,1,1,8,9,1,1,8,1,1,1,8,1,1,14,1,1,0,1,1,1,1,0
0,16,16,16,16,15,1,14,1,1,1,1,1,8,9,9,1,9,1,1,1,1,1,14,1,15,16,16,16,16,0
0,1,1,1,1,0,1,14,1,1,1,9,1,1,1,1,11,1,8,1,8,1,1,14,1,0,1,1,1,1,0
0,1,1,1,1,15,1,14,1,1,8,1,1,11,9,1,9,1,9,1,9,1,1,14,1,15,1,1,1,1,0
0,16,16,16,16,0,1,14,1,1,1,1,9,8,1,11,1,8,1,9,1,1,1,14,1,0,16,16,16,16,0
2,1,1,1,1,15,1,14,9,1,9,1,1,8,1,9,9,11,8,1,1,1,1,14,1,15,1,1,1,1,2
0,16,16,16,16,0,1,14,1,1,1,1,8,9,11,1,8,1,9,9,1,1,1,14,1,0,16,16,16,16,0
0,1,1,1,1,15,1,14,1,1,8,1,1,9,1,9,9,1,1,9,1,1,1,14,1,15,1,1,1,1,0
0,1,1,1,1,0,1,14,1,1,1,9,1,8,1,1,1,8,8,1,1,1,1,14,1,0,1,1,1,1,0
0,16,16,16,16,15,1,14,1,1,1,1,1,1,1,8,1,9,1,9,1,1,1,14,1,15,16,16,16,16,0
0,1,1,1,1,0,1,1,14,1,1,1,8,1,1,1,1,1,1,1,1,1,14,1,1,0,1,1,1,1,0
0,1,1,1,1,15,1,1,14,1,1,1,1,1,1,1,1,1,8,1,1,1,14,1,1,15,1,1,1,1,0
0,16,16,16,16,0,1,1,1,14,14,1,1,1,1,1,1,1,1,1,14,14,1,1,1,0,16,16,16,16,0
0,1,1,1,1,15,1,1,1,1,1,14,14,14,14,14,14,14,14,14,1,1,1,1,1,15,1,1,1,1,0
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
0,16,16,16,16,0,0,15,0,15,0,15,0,15,0,12,0,15,0,15,0,15,0,15,0,0,16,16,16,16,0
0,1,1,1,1,1,16,1,1,1,16,1,1,1,16,1,16,1,1,1,16,1,1,1,16,1,1,1,1,1,0
0,1,1,1,1,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,1,1,1,1,0
0,15,15,1,1,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,16,1,1,1,15,15,0
0,10,15,1,1,1,1,1,16,1,1,1,16,1,1,1,1,1,16,1,1,1,16,1,1,1,1,1,15,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
