0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,22,8,1,8,8,1,8,8,1,8,1,8,0,0,0,0,0,23,1,1,0,0,0,0,8,1,1,1,5,0,0,0,0,1,1,1,22,1,0,1,0,1,5,1,1,1,5,1,1,5,1,1,0,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,8,0,0,0,0,0,1,1,1,0,0,0,0,5,1,1,1,5,0,0,0,0,23,1,1,0,1,0,22,0,1,1,5,1,5,1,5,1,1,1,1,0,1,0
0,0,0,8,1,1,1,1,1,1,1,1,8,8,22,1,1,1,1,1,1,23,0,0,0,0,5,8,1,1,5,0,0,0,0,1,1,1,0,1,0,1,21,1,1,1,1,1,1,1,1,1,1,5,0,1,0
0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0
0,0,0,1,22,1,1,1,1,1,1,5,5,5,5,1,1,1,0,0,0,0,0,5,1,10,1,1,1,1,1,10,5,5,0,0,0,0,0,5,5,5,1,1,1,1,5,5,5,5,5,1,0,0,0,1,0
0,0,0,1,0,1,10,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,10,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,5,0,0,0,0,0,1,10,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,10,1,0,0,0,1,0
0,0,0,1,0,1,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,5,0,1,1,8,0,5,1,1,1,1,8,1,1,8,1,5,0,8,8,8,0,1,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,1,0,0,0,1,0
0,0,0,1,0,1,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,8,0,8,1,1,0,8,1,1,1,1,1,1,1,1,1,5,0,8,8,8,0,1,1,1,-1610612722,8,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,1,0,0,0,1,0
0,0,0,1,0,5,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,5,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,8,1,22,1,0,1,0
0,0,0,1,0,8,1,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,8,1,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,21,0,1,8,1,0,1,1,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,1,1,0,1,0,1,0
0,0,0,1,0,5,1,1,1,1,1,-1610612722,1,1,1,1,1,1,22,1,8,1,0,0,0,5,5,5,5,5,5,5,0,1,0,1,8,8,0,1,1,18,1,1,1,-1610612722,1,1,1,1,1,1,0,1,0,1,0
0,0,0,1,0,5,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,0,1,1,1,0,0,0,1,1,1,8,1,1,1,0,1,0,1,1,1,0,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,0,1,0,1,0
0,1,1,1,0,5,1,1,1,1,1,-1610612722,1,1,1,1,1,5,0,8,1,8,0,1,22,1,1,1,1,1,8,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-1610612722,1,1,1,1,1,1,21,1,0,1,0
0,22,0,0,0,1,1,1,8,1,1,-1610612722,1,1,1,1,1,1,0,0,0,0,0,1,0,1,8,1,1,1,1,1,0,1,0,15,0,0,0,1,1,1,1,1,1,-1610612722,1,1,1,1,1,1,0,0,0,1,0
